Time,Pitch_Hz
0.042222,NA
0.052222,NA
0.062222,NA
0.072222,NA
0.082222,NA
0.092222,87.67
0.102222,97.49
0.112222,97.51
0.122222,98.22
0.132222,96.11
0.142222,95.22
0.152222,94.00
0.162222,95.03
0.172222,85.04
0.182222,84.99
0.192222,NA
0.202222,NA
0.212222,NA
0.222222,NA
0.232222,NA
0.242222,NA
0.252222,NA
0.262222,NA
0.272222,NA
0.282222,NA
0.292222,93.46
0.302222,91.14
0.312222,NA
0.322222,NA
0.332222,NA
0.342222,NA
0.352222,NA
0.362222,NA
0.372222,NA
0.382222,NA
0.392222,NA
0.402222,NA
0.412222,NA
0.422222,NA
0.432222,NA
0.442222,NA
0.452222,NA
0.462222,NA
0.472222,NA
0.482222,NA
0.492222,NA
0.502222,NA
0.512222,NA
0.522222,NA
0.532222,NA
0.542222,NA
0.552222,NA
0.562222,NA
0.572222,NA
0.582222,NA
0.592222,NA
0.602222,NA
0.612222,NA
0.622222,NA
0.632222,88.74
0.642222,90.00
0.652222,NA
0.662222,NA
0.672222,NA
0.682222,NA
0.692222,NA
0.702222,83.79
0.712222,90.52
0.722222,90.81
0.732222,NA
0.742222,NA
0.752222,NA
0.762222,NA
0.772222,95.67
0.782222,85.59
0.792222,NA
0.802222,NA
0.812222,NA
0.822222,NA
0.832222,78.10
0.842222,92.85
0.852222,88.14
0.862222,NA
0.872222,NA
0.882222,NA
0.892222,91.19
0.902222,85.72
0.912222,83.68
0.922222,85.27
0.932222,NA
0.942222,NA
0.952222,NA
0.962222,86.61
0.972222,87.68
0.982222,89.27
0.992222,77.95
1.002222,NA
1.012222,NA
1.022222,NA
1.032222,78.08
1.042222,86.56
1.052222,93.39
1.062222,80.88
1.072222,NA
1.082222,NA
1.092222,85.82
1.102222,84.93
1.112222,86.60
1.122222,86.48
1.132222,86.53
1.142222,NA
1.152222,NA
1.162222,NA
1.172222,NA
1.182222,NA
1.192222,NA
1.202222,NA
1.212222,NA
1.222222,NA
1.232222,NA
1.242222,NA
1.252222,NA
1.262222,NA
1.272222,NA
1.282222,NA
1.292222,88.51
1.302222,88.69
1.312222,87.20
1.322222,90.34
1.332222,NA
1.342222,NA
1.352222,NA
1.362222,NA
1.372222,NA
1.382222,87.82
1.392222,89.23
1.402222,NA
1.412222,NA
1.422222,NA
1.432222,89.68
1.442222,89.46
1.452222,90.39
1.462222,NA
1.472222,NA
1.482222,NA
1.492222,NA
1.502222,NA
1.512222,NA
1.522222,220.21
1.532222,213.87
1.542222,221.91
1.552222,223.91
1.562222,224.16
1.572222,223.35
1.582222,221.42
1.592222,218.54
1.602222,213.76
1.612222,209.57
1.622222,206.88
1.632222,212.82
1.642222,203.62
1.652222,199.84
1.662222,201.96
1.672222,200.68
1.682222,195.20
1.692222,192.81
1.702222,191.24
1.712222,190.44
1.722222,190.10
1.732222,189.95
1.742222,188.31
1.752222,188.98
1.762222,187.27
1.772222,95.46
1.782222,95.27
1.792222,95.14
1.802222,94.07
1.812222,96.10
1.822222,95.78
1.832222,94.68
1.842222,94.50
1.852222,93.66
1.862222,92.92
1.872222,78.89
1.882222,NA
1.892222,NA
1.902222,NA
1.912222,NA
1.922222,NA
1.932222,199.33
1.942222,196.69
1.952222,192.10
1.962222,187.96
1.972222,185.58
1.982222,183.98
1.992222,179.99
2.002222,174.35
2.012222,170.89
2.022222,167.96
2.032222,172.66
2.042222,178.52
2.052222,NA
2.062222,NA
2.072222,NA
2.082222,NA
2.092222,NA
2.102222,NA
2.112222,NA
2.122222,NA
2.132222,370.85
2.142222,366.56
2.152222,347.34
2.162222,354.41
2.172222,383.38
2.182222,400.83
2.192222,424.45
2.202222,472.05
2.212222,527.33
2.222222,NA
2.232222,NA
2.242222,NA
2.252222,NA
2.262222,NA
2.272222,NA
2.282222,NA
2.292222,NA
2.302222,NA
2.312222,88.95
2.322222,89.72
2.332222,80.79
2.342222,NA
2.352222,NA
2.362222,NA
2.372222,NA
2.382222,NA
2.392222,90.64
2.402222,81.66
2.412222,78.71
2.422222,NA
2.432222,NA
2.442222,NA
2.452222,NA
2.462222,88.06
2.472222,88.08
2.482222,91.98
2.492222,NA
2.502222,NA
2.512222,NA
2.522222,NA
2.532222,NA
2.542222,NA
2.552222,NA
2.562222,NA
2.572222,NA
2.582222,91.68
2.592222,90.54
2.602222,83.90
2.612222,NA
2.622222,NA
2.632222,NA
2.642222,NA
2.652222,NA
2.662222,NA
2.672222,NA
2.682222,NA
2.692222,NA
2.702222,NA
2.712222,NA
2.722222,NA
2.732222,NA
2.742222,NA
2.752222,NA
2.762222,NA
2.772222,NA
2.782222,NA
2.792222,NA
2.802222,NA
2.812222,NA
2.822222,NA
2.832222,NA
2.842222,NA
