Time,Pitch_Hz
0.041111,NA
0.051111,NA
0.061111,NA
0.071111,NA
0.081111,NA
0.091111,NA
0.101111,NA
0.111111,NA
0.121111,NA
0.131111,NA
0.141111,NA
0.151111,NA
0.161111,NA
0.171111,NA
0.181111,NA
0.191111,NA
0.201111,NA
0.211111,NA
0.221111,NA
0.231111,NA
0.241111,NA
0.251111,NA
0.261111,NA
0.271111,140.95
0.281111,133.17
0.291111,129.71
0.301111,128.45
0.311111,128.45
0.321111,129.22
0.331111,129.88
0.341111,129.12
0.351111,126.74
0.361111,119.91
0.371111,133.75
0.381111,134.04
0.391111,131.93
0.401111,131.13
0.411111,131.31
0.421111,131.44
0.431111,132.42
0.441111,134.33
0.451111,137.14
0.461111,138.99
0.471111,140.35
0.481111,141.42
0.491111,143.37
0.501111,144.75
0.511111,146.26
0.521111,147.58
0.531111,148.30
0.541111,148.78
0.551111,149.37
0.561111,151.03
0.571111,151.77
0.581111,150.21
0.591111,147.56
0.601111,143.35
0.611111,NA
0.621111,NA
0.631111,NA
0.641111,NA
0.651111,NA
0.661111,NA
0.671111,NA
0.681111,NA
0.691111,NA
0.701111,NA
0.711111,NA
0.721111,NA
0.731111,NA
0.741111,NA
0.751111,NA
0.761111,NA
0.771111,NA
0.781111,135.40
0.791111,133.17
0.801111,131.92
0.811111,130.82
0.821111,130.36
0.831111,131.17
0.841111,131.96
0.851111,132.31
0.861111,132.48
0.871111,132.83
0.881111,133.55
0.891111,133.91
0.901111,133.95
0.911111,133.35
0.921111,131.13
0.931111,127.22
0.941111,122.82
0.951111,119.88
0.961111,120.52
0.971111,NA
0.981111,NA
0.991111,NA
1.001111,NA
1.011111,NA
1.021111,NA
1.031111,NA
1.041111,NA
1.051111,NA
1.061111,NA
1.071111,NA
1.081111,NA
1.091111,NA
1.101111,123.90
1.111111,117.94
1.121111,114.61
1.131111,111.03
1.141111,106.76
1.151111,103.87
1.161111,101.91
1.171111,99.99
1.181111,98.21
1.191111,96.80
1.201111,95.98
1.211111,94.15
1.221111,94.20
1.231111,NA
1.241111,NA
1.251111,NA
1.261111,NA
1.271111,NA
1.281111,NA
1.291111,NA
1.301111,NA
1.311111,NA
1.321111,NA
1.331111,NA
1.341111,NA
1.351111,NA
1.361111,NA
1.371111,NA
1.381111,NA
